ROI,theta_mean,mean_velocity,ca
before,103.84837866811378,0.0004465794,8.824762981774954e-06
before,107.4679034766112,0.0004465794,8.824762981774954e-06
before,103.1503890558574,0.0004465794,8.824762981774954e-06
before,98.10620955506064,0.0004465794,8.824762981774954e-06
before,97.40766983474248,0.0004465794,8.824762981774954e-06
before,97.54393029778848,0.0004465794,8.824762981774954e-06
before,97.63598070187447,0.0004465794,8.824762981774954e-06
before,97.16607502545612,0.0004465794,8.824762981774954e-06
before,100.33553392751622,0.0004465794,8.824762981774954e-06
before,97.24888229353826,0.0004465794,8.824762981774954e-06
before,96.05753118458232,0.0004465794,8.824762981774954e-06
before,94.79985876576816,0.0004465794,8.824762981774954e-06
before,95.88986533127932,0.0004465794,8.824762981774954e-06
before,97.4543433799715,0.0004465794,8.824762981774954e-06
before,99.69291688387725,0.0004465794,8.824762981774954e-06
before,96.55821351222332,0.0004465794,8.824762981774954e-06
before,98.21509731107604,0.0004465794,8.824762981774954e-06
before,95.35972286880312,0.0004465794,8.824762981774954e-06
before,97.32079817264204,0.0004465794,8.824762981774954e-06
before,104.81091786313364,0.0004465794,8.824762981774954e-06
before,96.61858943267042,0.0004465794,8.824762981774954e-06
before,96.49198149064529,0.0004465794,8.824762981774954e-06
before,98.0352762286524,0.0004465794,8.824762981774954e-06
before,97.88012692046394,0.0004465794,8.824762981774954e-06
before,96.2901434887199,0.0004465794,8.824762981774954e-06
before,96.28859517048564,0.0004465794,8.824762981774954e-06
before,99.10848436972398,0.0004465794,8.824762981774954e-06
before,95.73760911996942,0.0004465794,8.824762981774954e-06
before,102.57065651996332,0.0004465794,8.824762981774954e-06
before,95.04578513603144,0.0004465794,8.824762981774954e-06
before,94.40645208451326,0.0004465794,8.824762981774954e-06
before,98.93673540065647,0.0004465794,8.824762981774954e-06
before,94.8117986695146,0.0004465794,8.824762981774954e-06
before,96.06448524259017,0.0004465794,8.824762981774954e-06
before,96.42565246618508,0.0004465794,8.824762981774954e-06
before,96.24888152028106,0.0004465794,8.824762981774954e-06
before,102.26543751271224,0.0004465794,8.824762981774954e-06
before,102.28885093790753,0.0004465794,8.824762981774954e-06
before,98.26528675332654,0.0004465794,8.824762981774954e-06
before,100.84044350015262,0.0004465794,8.824762981774954e-06
before,97.46320675366954,0.0004465794,8.824762981774954e-06
before,97.81245012784386,0.0004465794,8.824762981774954e-06
before,98.53528192606412,0.0004465794,8.824762981774954e-06
before,98.46543331805002,0.0004465794,8.824762981774954e-06
before,97.40568342584312,0.0004465794,8.824762981774954e-06
before,96.23958675758126,0.0004465794,8.824762981774954e-06
before,96.86579838706491,0.0004465794,8.824762981774954e-06
before,98.87763211695062,0.0004481916,8.824762981774954e-06
before,100.47156011080952,0.0004481916,8.824762981774954e-06
before,100.6942776220319,0.0004481916,8.824762981774954e-06
before,101.06200221579836,0.0004481916,8.824762981774954e-06
before,100.3820276687324,0.0004481916,8.824762981774954e-06
before,100.22032514239476,0.0004481916,8.824762981774954e-06
before,100.22958947797318,0.0004481916,8.824762981774954e-06
before,100.459549031001,0.0004481916,8.824762981774954e-06
before,100.43813077356528,0.0004481916,8.824762981774954e-06
before,100.1328065194758,0.0004481916,8.824762981774954e-06
before,100.97478776610308,0.0004481916,8.824762981774954e-06
before,100.38019762705858,0.0004481916,8.824762981774954e-06
before,100.51310466902086,0.0004481916,8.824762981774954e-06
before,101.92165109356272,0.0004481916,8.824762981774954e-06
before,102.0036486545621,0.0004481916,8.824762981774954e-06
before,100.86568916676988,0.0004481916,8.824762981774954e-06
before,100.77934378043818,0.0004481916,8.824762981774954e-06
before,101.64495645156732,0.0004481916,8.824762981774954e-06
before,101.1269470929502,0.0004481916,8.824762981774954e-06
before,101.13176541741356,0.0004481916,8.824762981774954e-06
before,101.1553166338711,0.0004481916,8.824762981774954e-06
before,101.5548972726514,0.0004481916,8.824762981774954e-06
before,99.71560871310643,0.0004481916,8.824762981774954e-06
before,101.22758905776412,0.0004481916,8.824762981774954e-06
before,99.7619680993154,0.0004481916,8.824762981774954e-06
before,100.64126116911297,0.0004481916,8.824762981774954e-06
before,99.57078520542902,0.0004481916,8.824762981774954e-06
before,99.8458986988584,0.0004481916,8.824762981774954e-06
before,99.8568466965134,0.0004481916,8.824762981774954e-06
before,99.83873624438456,0.0004481916,8.824762981774954e-06
before,99.36887546645109,0.0004481916,8.824762981774954e-06
before,99.5886316717731,0.0004481916,8.824762981774954e-06
before,99.3976553557439,0.0004481916,8.824762981774954e-06
before,99.14122098394762,0.0004481916,8.824762981774954e-06
before,98.78271992062396,0.0004481916,8.824762981774954e-06
before,99.46878643791882,0.0004481916,8.824762981774954e-06
before,98.83861145996192,0.0004481916,8.824762981774954e-06
before,98.6924278160354,0.0004481916,8.824762981774954e-06
before,99.35001928130964,0.0004481916,8.824762981774954e-06
before,98.53410390387369,0.0004481916,8.824762981774954e-06
before,99.57939580031518,0.0004481916,8.824762981774954e-06
before,99.60376469734808,0.0004481916,8.824762981774954e-06
before,98.87800379792571,0.0004481916,8.824762981774954e-06
before,99.31885318281992,0.0004481916,8.824762981774954e-06
before,99.474329473825,0.0004481916,8.824762981774954e-06
before,99.27158062833831,0.0004481916,8.824762981774954e-06
before,98.85516368813212,0.0004481916,8.824762981774954e-06
before,98.92998398343062,0.0004481916,8.824762981774954e-06
before,99.54763535933358,0.0004481916,8.824762981774954e-06
before,98.59292132324788,0.0004481916,8.824762981774954e-06
before,99.60368071509104,0.0004481916,8.824762981774954e-06
before,98.66973776704566,0.0004530282,8.824762981774954e-06
before,98.8115556227969,0.0004530282,8.824762981774954e-06
before,98.67830532369652,0.0004530282,8.824762981774954e-06
before,99.96089560140976,0.0004530282,8.824762981774954e-06
before,96.88406781124462,0.0004530282,8.824762981774954e-06
before,97.51760705070048,0.0004530282,8.824762981774954e-06
before,96.88535031592237,0.0004530282,8.824762981774954e-06
before,97.17263244664936,0.0004530282,8.824762981774954e-06
before,97.74857239281296,0.0004530282,8.824762981774954e-06
before,98.61231878739451,0.0004530282,8.824762981774954e-06
before,98.49062989653493,0.0004530282,8.824762981774954e-06
before,97.90527877399752,0.0004530282,8.824762981774954e-06
before,98.95444436087656,0.0004530282,8.824762981774954e-06
before,98.17942326578964,0.0004530282,8.824762981774954e-06
before,98.52557983846468,0.0004530282,8.824762981774954e-06
before,99.20306275764952,0.0004530282,8.824762981774954e-06
before,97.66094782656704,0.0004530282,8.824762981774954e-06
before,97.46572311819484,0.0004530282,8.824762981774954e-06
before,97.4903663492712,0.0004530282,8.824762981774954e-06
before,98.2042154464717,0.0004530282,8.824762981774954e-06
before,98.32782955306482,0.0004530282,8.824762981774954e-06
before,97.60245999698802,0.0004530282,8.824762981774954e-06
before,97.65684015101284,0.0004530282,8.824762981774954e-06
before,98.16543407029005,0.0004530282,8.824762981774954e-06
before,97.49468276082423,0.0004530282,8.824762981774954e-06
before,97.74835578863689,0.0004530282,8.824762981774954e-06
before,98.06900726149084,0.0004530282,8.824762981774954e-06
before,98.00207413393716,0.0004530282,8.824762981774954e-06
before,97.42804664850988,0.0004530282,8.824762981774954e-06
before,96.22581441735778,0.0004530282,8.824762981774954e-06
before,98.09760063232312,0.0004530282,8.824762981774954e-06
before,98.06900726149084,0.0004530282,8.824762981774954e-06
before,98.00207413393716,0.0004530282,8.824762981774954e-06
before,97.49468276082423,0.0004530282,8.824762981774954e-06
before,97.65684015101284,0.0004530282,8.824762981774954e-06
before,96.88406781124462,0.0004530282,8.824762981774954e-06
before,97.17263244664936,0.0004530282,8.824762981774954e-06
before,96.88535031592237,0.0004530282,8.824762981774954e-06
before,97.51760705070048,0.0004530282,8.824762981774954e-06
before,98.61231878739451,0.0004530282,8.824762981774954e-06
before,99.96089560140976,0.0004530282,8.824762981774954e-06
before,98.67830532369652,0.0004530282,8.824762981774954e-06
before,97.54946298017371,0.0004530282,8.824762981774954e-06
before,96.86279161216348,0.0004530282,8.824762981774954e-06
before,97.74835578863689,0.0004530282,8.824762981774954e-06
before,97.06875532959523,0.0004530282,8.824762981774954e-06
before,97.85478031302712,0.0004530282,8.824762981774954e-06
before,98.388911505764,0.0004530282,8.824762981774954e-06
before,97.84693023701269,0.0004530282,8.824762981774954e-06
before,97.92606303504104,0.0004530282,8.824762981774954e-06
before,96.53901241129076,0.0004530282,8.824762981774954e-06
before,96.78595283519785,0.0004530282,8.824762981774954e-06
before,97.17029090087097,0.0004530282,8.824762981774954e-06
before,98.8115556227969,0.0004530282,8.824762981774954e-06
before,97.34020723279528,0.0004530282,8.824762981774954e-06
before,96.7810074352045,0.0004530282,8.824762981774954e-06
before,97.61415985199606,0.0004530282,8.824762981774954e-06
before,97.3283366769658,0.0004530282,8.824762981774954e-06
before,98.27475460639816,0.0004530282,8.824762981774954e-06
before,98.1753677457372,0.0004530282,8.824762981774954e-06
before,98.06862880384156,0.0004530282,8.824762981774954e-06
before,97.0283893600318,0.0004530282,8.824762981774954e-06
before,97.20393770941445,0.0004530282,8.824762981774954e-06
before,98.66973776704566,0.0004530282,8.824762981774954e-06
before,97.9519130564594,0.0004530282,8.824762981774954e-06
before,98.49062989653493,0.0004530282,8.824762981774954e-06
before,97.06875532959523,0.0004530282,8.824762981774954e-06
before,97.0283893600318,0.0004530282,8.824762981774954e-06
before,98.1753677457372,0.0004530282,8.824762981774954e-06
before,98.27475460639816,0.0004530282,8.824762981774954e-06
before,97.3283366769658,0.0004530282,8.824762981774954e-06
before,97.61415985199606,0.0004530282,8.824762981774954e-06
before,96.7810074352045,0.0004530282,8.824762981774954e-06
before,97.20393770941445,0.0004530282,8.824762981774954e-06
before,97.34020723279528,0.0004530282,8.824762981774954e-06
before,97.17029090087097,0.0004530282,8.824762981774954e-06
before,96.78595283519785,0.0004530282,8.824762981774954e-06
before,96.53901241129076,0.0004530282,8.824762981774954e-06
before,97.92606303504104,0.0004530282,8.824762981774954e-06
before,97.84693023701269,0.0004530282,8.824762981774954e-06
before,97.74857239281296,0.0004530282,8.824762981774954e-06
before,96.86279161216348,0.0004530282,8.824762981774954e-06
before,98.388911505764,0.0004530282,8.824762981774954e-06
before,98.06862880384156,0.0004530282,8.824762981774954e-06
before,97.42804664850988,0.0004530282,8.824762981774954e-06
before,98.16543407029005,0.0004530282,8.824762981774954e-06
before,98.95444436087656,0.0004530282,8.824762981774954e-06
before,98.17942326578964,0.0004530282,8.824762981774954e-06
before,98.52557983846468,0.0004530282,8.824762981774954e-06
before,97.54946298017371,0.0004530282,8.824762981774954e-06
before,97.66094782656704,0.0004530282,8.824762981774954e-06
before,97.46572311819484,0.0004530282,8.824762981774954e-06
before,97.4903663492712,0.0004530282,8.824762981774954e-06
before,99.20306275764952,0.0004530282,8.824762981774954e-06
before,98.2042154464717,0.0004530282,8.824762981774954e-06
before,98.32782955306482,0.0004530282,8.824762981774954e-06
before,98.09760063232312,0.0004530282,8.824762981774954e-06
before,97.60245999698802,0.0004530282,8.824762981774954e-06
before,97.90527877399752,0.0004530282,8.824762981774954e-06
before,97.85478031302712,0.0004530282,8.824762981774954e-06
before,97.9519130564594,0.0004530282,8.824762981774954e-06
before,96.22581441735778,0.0004530282,8.824762981774954e-06
before,101.7572598110102,0.0008343135,8.824762981774954e-06
before,102.00758213984378,0.0008343135,8.824762981774954e-06
before,101.989820588662,0.0008343135,8.824762981774954e-06
before,102.29891650379923,0.0008343135,8.824762981774954e-06
before,102.55788826723098,0.0008343135,8.824762981774954e-06
before,102.7223658610514,0.0008343135,8.824762981774954e-06
before,102.5488561531863,0.0008343135,8.824762981774954e-06
before,102.20914849074778,0.0008343135,8.824762981774954e-06
before,102.30319801632868,0.0008343135,8.824762981774954e-06
before,103.11159756313342,0.0008343135,8.824762981774954e-06
before,101.54254621179354,0.0008343135,8.824762981774954e-06
before,102.82932440590488,0.0008343135,8.824762981774954e-06
before,102.20572189811932,0.0008343135,8.824762981774954e-06
before,101.90260247718024,0.0008343135,8.824762981774954e-06
before,102.2799224985388,0.0008343135,8.824762981774954e-06
before,101.4722857740985,0.0008343135,8.824762981774954e-06
before,101.229696032529,0.0008343135,8.824762981774954e-06
before,101.93474445872413,0.0008343135,8.824762981774954e-06
before,101.75075181088933,0.0008343135,8.824762981774954e-06
before,101.4896081430598,0.0008343135,8.824762981774954e-06
before,101.78095801481292,0.0008343135,8.824762981774954e-06
before,102.37724665672228,0.0008343135,8.824762981774954e-06
before,101.65554774302682,0.0008343135,8.824762981774954e-06
before,101.36492193420762,0.0008343135,8.824762981774954e-06
before,102.22314430792235,0.0008343135,8.824762981774954e-06
before,101.11779662346038,0.0008343135,8.824762981774954e-06
before,101.92320562855436,0.0008343135,8.824762981774954e-06
before,101.9498432177684,0.0008343135,8.824762981774954e-06
before,101.96967350773792,0.0008343135,8.824762981774954e-06
before,101.57809362312966,0.0008343135,8.824762981774954e-06
before,102.0483226007336,0.0008343135,8.824762981774954e-06
before,101.7565998212082,0.0008343135,8.824762981774954e-06
before,101.8870869817421,0.0008343135,8.824762981774954e-06
before,102.1026376976871,0.0008343135,8.824762981774954e-06
before,102.1204661161679,0.0008343135,8.824762981774954e-06
before,101.7774234593576,0.0008343135,8.824762981774954e-06
before,102.25252422833944,0.0008343135,8.824762981774954e-06
before,102.31250772143632,0.0008343135,8.824762981774954e-06
before,102.44982772736954,0.0008343135,8.824762981774954e-06
before,102.1693608548864,0.0008343135,8.824762981774954e-06
before,100.72310162357734,0.0008343135,8.824762981774954e-06
before,100.64070541233252,0.0008383439999999,8.824762981774954e-06
before,95.29620142086844,0.0008383439999999,8.824762981774954e-06
before,99.36460440027496,0.0008383439999999,8.824762981774954e-06
before,95.57778673605526,0.0008383439999999,8.824762981774954e-06
before,94.9473758505543,0.0008383439999999,8.824762981774954e-06
before,95.59701198634342,0.0008383439999999,8.824762981774954e-06
before,96.9636914409772,0.0008383439999999,8.824762981774954e-06
before,96.0506481494484,0.0008383439999999,8.824762981774954e-06
before,97.33709323146124,0.0008383439999999,8.824762981774954e-06
before,94.69885055596596,0.0008383439999999,8.824762981774954e-06
before,94.77254173424654,0.0008383439999999,8.824762981774954e-06
before,93.93236774753764,0.0008383439999999,8.824762981774954e-06
before,93.58074887143212,0.0008383439999999,8.824762981774954e-06
before,95.9227670372468,0.0008383439999999,8.824762981774954e-06
before,98.38439630218012,0.0008383439999999,8.824762981774954e-06
before,94.68739089892892,0.0008383439999999,8.824762981774954e-06
before,96.99043630535004,0.0008383439999999,8.824762981774954e-06
before,96.660386505323,0.0008383439999999,8.824762981774954e-06
before,100.0301098530991,0.0008383439999999,8.824762981774954e-06
before,98.7709559713685,0.0008383439999999,8.824762981774954e-06
before,102.07824263857756,0.0008383439999999,8.824762981774954e-06
before,102.15634494490608,0.0008383439999999,8.824762981774954e-06
before,99.51308168720854,0.0008383439999999,8.824762981774954e-06
before,99.08562813856668,0.0008383439999999,8.824762981774954e-06
before,98.62958042004658,0.0008383439999999,8.824762981774954e-06
before,95.15898704994224,0.0008383439999999,8.824762981774954e-06
before,107.14679361837888,0.0008383439999999,8.824762981774954e-06
before,97.08997474935369,0.0008383439999999,8.824762981774954e-06
before,95.47096408437147,0.0008383439999999,8.824762981774954e-06
before,97.34062754439157,0.0008383439999999,8.824762981774954e-06
before,97.79550132640044,0.0008383439999999,8.824762981774954e-06
before,96.01905717036306,0.0008383439999999,8.824762981774954e-06
before,104.22214446300724,0.0008383439999999,8.824762981774954e-06
before,99.17193269085593,0.0008383439999999,8.824762981774954e-06
before,99.13696466474578,0.0008383439999999,8.824762981774954e-06
before,100.5320234792409,0.0008383439999999,8.824762981774954e-06
before,96.8078963172471,0.0008383439999999,8.824762981774954e-06
before,99.96034923140036,0.0008383439999999,8.824762981774954e-06
before,103.8405556118516,0.0008415684,8.824762981774954e-06
before,103.8737939866617,0.0008415684,8.824762981774954e-06
before,103.45426516191009,0.0008415684,8.824762981774954e-06
before,103.34330223245765,0.0008415684,8.824762981774954e-06
before,103.07183954695614,0.0008415684,8.824762981774954e-06
before,103.10201469036866,0.0008415684,8.824762981774954e-06
before,103.62013517749376,0.0008415684,8.824762981774954e-06
before,104.51050475619094,0.0008415684,8.824762981774954e-06
before,104.02240248120752,0.0008415684,8.824762981774954e-06
before,103.77984969615272,0.0008415684,8.824762981774954e-06
before,103.47552431992132,0.0008415684,8.824762981774954e-06
before,103.52363040358344,0.0008415684,8.824762981774954e-06
before,103.61061652328954,0.0008415684,8.824762981774954e-06
before,103.42764853334806,0.0008415684,8.824762981774954e-06
before,103.57959512128424,0.0008415684,8.824762981774954e-06
before,103.11234750311527,0.0008415684,8.824762981774954e-06
before,103.62879169695762,0.0008415684,8.824762981774954e-06
before,104.4233593583158,0.0008415684,8.824762981774954e-06
before,103.8073198702997,0.0008415684,8.824762981774954e-06
before,104.55534707983722,0.0008415684,8.824762981774954e-06
before,103.5814291891492,0.0008415684,8.824762981774954e-06
before,103.4053656131459,0.0008415684,8.824762981774954e-06
before,103.37003373122732,0.0008415684,8.824762981774954e-06
before,104.02296038849153,0.0008415684,8.824762981774954e-06
before,103.70333944078972,0.0008415684,8.824762981774954e-06
before,103.53356001253488,0.0008415684,8.824762981774954e-06
before,103.66905609257498,0.0008415684,8.824762981774954e-06
before,103.57677577283786,0.0008415684,8.824762981774954e-06
before,104.1331323540964,0.0008415684,8.824762981774954e-06
before,103.722511240258,0.0008415684,8.824762981774954e-06
before,104.03751138183472,0.0008415684,8.824762981774954e-06
